topic,payload_raw,t_server_utc,gx,gy,gz,t_device_ms,_id,source
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3139507}",2025-09-02 07:16:06.701795+00:00,0.1831,0.0,-0.4883,3139507,68b699b6125e75235a243741,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3141507}",2025-09-02 07:16:08.758891+00:00,0.2441,0.0,-0.4883,3141507,68b699b8125e75235a243742,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3146507}",2025-09-02 07:16:13.671154+00:00,0.1831,0.061,-0.4883,3146507,68b699bd125e75235a243744,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3147507}",2025-09-02 07:16:14.731681+00:00,0.1831,0.0,-0.4883,3147507,68b699be125e75235a243745,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3149507}",2025-09-02 07:16:16.840623+00:00,0.2441,0.0,-0.4883,3149507,68b699c0125e75235a243746,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3151507}",2025-09-02 07:16:18.774648+00:00,0.2441,0.0,-0.4883,3151507,68b699c2125e75235a243747,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3156507}",2025-09-02 07:16:23.693051+00:00,0.1831,0.0,-0.4883,3156507,68b699c7125e75235a24374a,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3158507}",2025-09-02 07:16:25.738085+00:00,0.1831,0.061,-0.4883,3158507,68b699c9125e75235a24374b,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3159507}",2025-09-02 07:16:26.876131+00:00,0.2441,0.061,-0.4883,3159507,68b699ca125e75235a24374c,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3161507}",2025-09-02 07:16:28.822907+00:00,0.2441,0.0,-0.5493,3161507,68b699cc125e75235a24374d,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3165507}",2025-09-02 07:16:32.912883+00:00,0.1831,0.061,-0.4883,3165507,68b699d0125e75235a24374f,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3166507}",2025-09-02 07:16:33.740509+00:00,0.1831,0.061,-0.4883,3166507,68b699d1125e75235a243750,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3169507}",2025-09-02 07:16:36.807930+00:00,0.2441,0.0,-0.4883,3169507,68b699d4125e75235a243751,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3170507}",2025-09-02 07:16:37.832766+00:00,0.1831,0.061,-0.4883,3170507,68b699d5125e75235a243752,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3171507}",2025-09-02 07:16:38.840854+00:00,0.1831,0.0,-0.4883,3171507,68b699d6125e75235a243753,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3175507}",2025-09-02 07:16:42.745863+00:00,0.1831,0.061,-0.4883,3175507,68b699da125e75235a243755,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3176507}",2025-09-02 07:16:43.873524+00:00,0.2441,0.0,-0.4883,3176507,68b699db125e75235a243756,tinydb
sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3180507}",2025-09-02 07:16:47.868598+00:00,0.3052,0.0,-0.5493,3180507,68b699df125e75235a243758,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3182507}",2025-09-02 07:16:49.712364+00:00,0.1221,0.061,-0.4883,3182507,68b699e1125e75235a243759,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3183507}",2025-09-02 07:16:50.730294+00:00,0.1831,0.0,-0.4883,3183507,68b699e2125e75235a24375a,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3185507}",2025-09-02 07:16:52.772052+00:00,0.2441,0.061,-0.4883,3185507,68b699e4125e75235a24375b,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3186507}",2025-09-02 07:16:53.796310+00:00,0.1831,0.0,-0.4883,3186507,68b699e5125e75235a24375c,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3187507}",2025-09-02 07:16:54.717565+00:00,0.1831,0.061,-0.4883,3187507,68b699e6125e75235a24375d,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3192507}",2025-09-02 07:16:59.848927+00:00,0.2441,0.061,-0.4883,3192507,68b699eb125e75235a24375f,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3194507}",2025-09-02 07:17:01.797513+00:00,0.1831,0.061,-0.4883,3194507,68b699ed125e75235a243760,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3196507}",2025-09-02 07:17:03.841023+00:00,0.1831,0.0,-0.5493,3196507,68b699ef125e75235a243762,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3199507}",2025-09-02 07:17:06.710653+00:00,0.1831,0.0,-0.4883,3199507,68b699f2125e75235a243763,tinydb
sit225/gyroscope,"{""gx"":3.0518,""gy"":2.8687,""gz"":-21.7285,""t_device_ms"":52740}",2025-09-02 09:49:57.938714+00:00,3.0518,2.8687,-21.7285,52740,68b6bdc5125e75235a243764,tinydb
sit225/gyroscope,"{""gx"":0.4883,""gy"":0.2441,""gz"":-1.8311,""t_device_ms"":53739}",2025-09-02 09:49:58.692659+00:00,0.4883,0.2441,-1.8311,53739,68b6bdc6125e75235a243765,tinydb
sit225/gyroscope,"{""gx"":-0.9155,""gy"":95.2148,""gz"":-44.6167,""t_device_ms"":54739}",2025-09-02 09:49:59.785939+00:00,-0.9155,95.2148,-44.6167,54739,68b6bdc7125e75235a243766,tinydb
sit225/gyroscope,"{""gx"":2.0142,""gy"":-29.5410,""gz"":32.5317,""t_device_ms"":55739}",2025-09-02 09:50:00.969766+00:00,2.0142,-29.541,32.5317,55739,68b6bdc8125e75235a243767,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":-0.0610,""gz"":-0.3052,""t_device_ms"":59739}",2025-09-02 09:50:04.920263+00:00,0.1831,-0.061,-0.3052,59739,68b6bdcc125e75235a243769,tinydb
sit225/gyroscope,"{""gx"":1.3428,""gy"":5.0049,""gz"":13.6719,""t_device_ms"":60739}",2025-09-02 09:50:05.944140+00:00,1.3428,5.0049,13.6719,60739,68b6bdcd125e75235a24376a,tinydb
sit225/gyroscope,"{""gx"":0.5493,""gy"":-3.0518,""gz"":-0.7324,""t_device_ms"":61739}",2025-09-02 09:50:06.969170+00:00,0.5493,-3.0518,-0.7324,61739,68b6bdce125e75235a24376b,tinydb
sit225/gyroscope,"{""gx"":0.8545,""gy"":-4.3335,""gz"":0.7324,""t_device_ms"":62739}",2025-09-02 09:50:07.777089+00:00,0.8545,-4.3335,0.7324,62739,68b6bdcf125e75235a24376c,tinydb
sit225/gyroscope,"{""gx"":34.4238,""gy"":-81.7261,""gz"":28.3203,""t_device_ms"":64739}",2025-09-02 09:50:09.857327+00:00,34.4238,-81.7261,28.3203,64739,68b6bdd1125e75235a24376d,tinydb
sit225/gyroscope,"{""gx"":-3.2349,""gy"":-2.2583,""gz"":-3.4790,""t_device_ms"":65739}",2025-09-02 09:50:10.892061+00:00,-3.2349,-2.2583,-3.479,65739,68b6bdd2125e75235a24376e,tinydb
sit225/gyroscope,"{""gx"":54.8706,""gy"":-7.4463,""gz"":-36.2549,""t_device_ms"":66739}",2025-09-02 09:50:11.901269+00:00,54.8706,-7.4463,-36.2549,66739,68b6bdd3125e75235a24376f,tinydb
sit225/gyroscope,"{""gx"":-2.1973,""gy"":-2.2583,""gz"":-1.0986,""t_device_ms"":68739}",2025-09-02 09:50:13.938307+00:00,-2.1973,-2.2583,-1.0986,68739,68b6bdd5125e75235a243771,tinydb
sit225/gyroscope,"{""gx"":38.1470,""gy"":11.5967,""gz"":45.5933,""t_device_ms"":69739}",2025-09-02 09:50:14.970377+00:00,38.147,11.5967,45.5933,69739,68b6bdd6125e75235a243772,tinydb
sit225/gyroscope,"{""gx"":-0.3662,""gy"":-0.2441,""gz"":0.4883,""t_device_ms"":73739}",2025-09-02 09:50:18.842902+00:00,-0.3662,-0.2441,0.4883,73739,68b6bdda125e75235a243773,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":-0.9766,""gz"":-0.3662,""t_device_ms"":75739}",2025-09-02 09:50:20.887193+00:00,0.1221,-0.9766,-0.3662,75739,68b6bddc125e75235a243775,tinydb
sit225/gyroscope,"{""gx"":-0.5493,""gy"":-0.1221,""gz"":-1.2817,""t_device_ms"":76739}",2025-09-02 09:50:21.922101+00:00,-0.5493,-0.1221,-1.2817,76739,68b6bddd125e75235a243776,tinydb
sit225/gyroscope,"{""gx"":1.5869,""gy"":-29.8462,""gz"":-13.0005,""t_device_ms"":79739}",2025-09-02 09:50:24.781458+00:00,1.5869,-29.8462,-13.0005,79739,68b6bde0125e75235a243777,tinydb
sit225/gyroscope,"{""gx"":2.3193,""gy"":1.5869,""gz"":1.4648,""t_device_ms"":81739}",2025-09-02 09:50:26.849050+00:00,2.3193,1.5869,1.4648,81739,68b6bde2125e75235a243779,tinydb
sit225/gyroscope,"{""gx"":0.4883,""gy"":-13.9160,""gz"":2.2583,""t_device_ms"":85739}",2025-09-02 09:50:30.943756+00:00,0.4883,-13.916,2.2583,85739,68b6bde6125e75235a24377a,tinydb
sit225/gyroscope,"{""gx"":2.0752,""gy"":-2.5635,""gz"":32.0435,""t_device_ms"":86739}",2025-09-02 09:50:31.954905+00:00,2.0752,-2.5635,32.0435,86739,68b6bde7125e75235a24377b,tinydb
sit225/gyroscope,"{""gx"":-8.3618,""gy"":5.1270,""gz"":5.4932,""t_device_ms"":91739}",2025-09-02 09:50:36.901881+00:00,-8.3618,5.127,5.4932,91739,68b6bdec125e75235a24377d,tinydb
sit225/gyroscope,"{""gx"":0.5493,""gy"":0.1831,""gz"":-1.0376,""t_device_ms"":92739}",2025-09-02 09:50:37.922451+00:00,0.5493,0.1831,-1.0376,92739,68b6bded125e75235a24377e,tinydb
sit225/gyroscope,"{""gx"":2.9297,""gy"":0.0610,""gz"":-0.7324,""t_device_ms"":96739}",2025-09-02 09:50:41.774762+00:00,2.9297,0.061,-0.7324,96739,68b6bdf1125e75235a243780,tinydb
sit225/gyroscope,"{""gx"":7.5684,""gy"":13.7939,""gz"":-1.5259,""t_device_ms"":97739}",2025-09-02 09:50:42.816030+00:00,7.5684,13.7939,-1.5259,97739,68b6bdf2125e75235a243781,tinydb
sit225/gyroscope,"{""gx"":-0.1221,""gy"":-2.2583,""gz"":-0.6714,""t_device_ms"":98739}",2025-09-02 09:50:43.817320+00:00,-0.1221,-2.2583,-0.6714,98739,68b6bdf3125e75235a243782,tinydb
sit225/gyroscope,"{""gx"":-0.0610,""gy"":-0.1831,""gz"":-1.2207,""t_device_ms"":99739}",2025-09-02 09:50:44.850057+00:00,-0.061,-0.1831,-1.2207,99739,68b6bdf4125e75235a243783,tinydb
sit225/gyroscope,"{""gx"":-0.4883,""gy"":-0.6104,""gz"":1.8311,""t_device_ms"":100739}",2025-09-02 09:50:45.882191+00:00,-0.4883,-0.6104,1.8311,100739,68b6bdf5125e75235a243784,tinydb
sit225/gyroscope,"{""gx"":0.4272,""gy"":-0.1221,""gz"":-2.0142,""t_device_ms"":103739}",2025-09-02 09:50:48.965321+00:00,0.4272,-0.1221,-2.0142,103739,68b6bdf8125e75235a243785,tinydb
sit225/gyroscope,"{""gx"":0.4272,""gy"":-0.0610,""gz"":-1.5259,""t_device_ms"":104739}",2025-09-02 09:50:49.977437+00:00,0.4272,-0.061,-1.5259,104739,68b6bdf9125e75235a243786,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":108739}",2025-09-02 09:50:53.863254+00:00,0.1831,0.061,-0.3662,108739,68b6bdfd125e75235a243787,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":-0.0610,""gz"":-0.5493,""t_device_ms"":111739}",2025-09-02 09:50:56.946059+00:00,0.2441,-0.061,-0.5493,111739,68b6be00125e75235a243789,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.6714,""t_device_ms"":116739}",2025-09-02 09:51:01.846477+00:00,0.2441,0.0,-0.6714,116739,68b6be05125e75235a24378c,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":119739}",2025-09-02 09:51:04.947841+00:00,0.2441,0.061,-0.4883,119739,68b6be08125e75235a24378e,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":123739}",2025-09-02 09:51:08.828400+00:00,0.2441,0.061,-0.5493,123739,68b6be0c125e75235a24378f,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.1221,""gz"":-0.5493,""t_device_ms"":124739}",2025-09-02 09:51:09.953624+00:00,0.1831,0.1221,-0.5493,124739,68b6be0d125e75235a243790,tinydb
sit225/gyroscope,"{""gx"":-0.8545,""gy"":-1.2817,""gz"":2.8687,""t_device_ms"":127739}",2025-09-02 09:51:12.913301+00:00,-0.8545,-1.2817,2.8687,127739,68b6be10125e75235a243791,tinydb
sit225/gyroscope,"{""gx"":-0.2441,""gy"":-0.6104,""gz"":-0.6104,""t_device_ms"":130739}",2025-09-02 09:51:15.865076+00:00,-0.2441,-0.6104,-0.6104,130739,68b6be13125e75235a243793,tinydb
sit225/gyroscope,"{""gx"":0.5493,""gy"":2.1973,""gz"":4.5776,""t_device_ms"":132739}",2025-09-02 09:51:17.825460+00:00,0.5493,2.1973,4.5776,132739,68b6be15125e75235a243795,tinydb
sit225/gyroscope,"{""gx"":-0.2441,""gy"":0.6714,""gz"":3.4790,""t_device_ms"":135739}",2025-09-02 09:51:20.904921+00:00,-0.2441,0.6714,3.479,135739,68b6be18125e75235a243797,tinydb
sit225/gyroscope,"{""gx"":-0.1831,""gy"":-0.8545,""gz"":-0.6104,""t_device_ms"":139739}",2025-09-02 09:51:24.797181+00:00,-0.1831,-0.8545,-0.6104,139739,68b6be1c125e75235a243798,tinydb
sit225/gyroscope,"{""gx"":0.3052,""gy"":0.1221,""gz"":-0.4883,""t_device_ms"":140739}",2025-09-02 09:51:25.861587+00:00,0.3052,0.1221,-0.4883,140739,68b6be1d125e75235a243799,tinydb
sit225/gyroscope,"{""gx"":1.1597,""gy"":0.1831,""gz"":-4.6387,""t_device_ms"":142739}",2025-09-02 09:51:27.852642+00:00,1.1597,0.1831,-4.6387,142739,68b6be1f125e75235a24379a,tinydb
sit225/gyroscope,"{""gx"":250.6714,""gy"":122.5586,""gz"":51.3306,""t_device_ms"":143739}",2025-09-02 09:51:28.892666+00:00,250.6714,122.5586,51.3306,143739,68b6be20125e75235a24379b,tinydb
sit225/gyroscope,"{""gx"":5.5542,""gy"":16.2964,""gz"":-8.9111,""t_device_ms"":146739}",2025-09-02 09:51:31.958081+00:00,5.5542,16.2964,-8.9111,146739,68b6be23125e75235a24379c,tinydb
sit225/gyroscope,"{""gx"":-3.9062,""gy"":26.4282,""gz"":-39.5508,""t_device_ms"":148739}",2025-09-02 09:51:33.861270+00:00,-3.9062,26.4282,-39.5508,148739,68b6be25125e75235a24379e,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":-0.4272,""gz"":-1.2207,""t_device_ms"":151739}",2025-09-02 09:51:36.882864+00:00,0.2441,-0.4272,-1.2207,151739,68b6be28125e75235a24379f,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.9766,""t_device_ms"":152739}",2025-09-02 09:51:37.898440+00:00,0.2441,0.061,-0.9766,152739,68b6be29125e75235a2437a0,tinydb
sit225/gyroscope,"{""gx"":0.4272,""gy"":0.3052,""gz"":-0.8545,""t_device_ms"":154739}",2025-09-02 09:51:39.943855+00:00,0.4272,0.3052,-0.8545,154739,68b6be2b125e75235a2437a1,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":-0.1221,""gz"":-0.4272,""t_device_ms"":155739}",2025-09-02 09:51:40.965830+00:00,0.1221,-0.1221,-0.4272,155739,68b6be2c125e75235a2437a2,tinydb
sit225/gyroscope,"{""gx"":-0.4272,""gy"":-2.3193,""gz"":-0.9766,""t_device_ms"":159739}",2025-09-02 09:51:44.850501+00:00,-0.4272,-2.3193,-0.9766,159739,68b6be30125e75235a2437a3,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.1221,""gz"":-0.4883,""t_device_ms"":161739}",2025-09-02 09:51:46.903521+00:00,0.1831,0.1221,-0.4883,161739,68b6be32125e75235a2437a4,tinydb
sit225/gyroscope,"{""gx"":-0.9766,""gy"":2.1362,""gz"":-0.1221,""t_device_ms"":163739}",2025-09-02 09:51:48.952674+00:00,-0.9766,2.1362,-0.1221,163739,68b6be34125e75235a2437a5,tinydb
sit225/gyroscope,"{""gx"":-0.5493,""gy"":-0.4272,""gz"":1.7090,""t_device_ms"":164739}",2025-09-02 09:51:50.035615+00:00,-0.5493,-0.4272,1.709,164739,68b6be36125e75235a2437a6,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.3052,""t_device_ms"":167739}",2025-09-02 09:51:52.845076+00:00,0.1221,0.0,-0.3052,167739,68b6be38125e75235a2437a7,tinydb
sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.6714,""t_device_ms"":168739}",2025-09-02 09:51:53.875166+00:00,0.3052,0.061,-0.6714,168739,68b6be39125e75235a2437a8,tinydb
sit225/gyroscope,"{""gx"":-1.0376,""gy"":-1.7700,""gz"":-0.6714,""t_device_ms"":170739}",2025-09-02 09:51:55.808105+00:00,-1.0376,-1.77,-0.6714,170739,68b6be3b125e75235a2437a9,tinydb
sit225/gyroscope,"{""gx"":0.0000,""gy"":-0.1831,""gz"":-0.6104,""t_device_ms"":171739}",2025-09-02 09:51:57.064121+00:00,0.0,-0.1831,-0.6104,171739,68b6be3d125e75235a2437aa,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.3052,""gz"":-0.5493,""t_device_ms"":173739}",2025-09-02 09:51:59.014099+00:00,0.2441,0.3052,-0.5493,173739,68b6be3f125e75235a2437ac,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.2441,""gz"":-0.2441,""t_device_ms"":174739}",2025-09-02 09:52:00.157968+00:00,0.2441,0.2441,-0.2441,174739,68b6be40125e75235a2437ad,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":176739}",2025-09-02 09:52:02.074756+00:00,0.1831,0.0,-0.4272,176739,68b6be42125e75235a2437ae,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":177739}",2025-09-02 09:52:02.536479+00:00,0.2441,0.061,-0.5493,177739,68b6be42125e75235a2437af,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":178739}",2025-09-02 09:52:03.922726+00:00,0.1831,0.061,-0.5493,178739,68b6be43125e75235a2437b0,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":180739}",2025-09-02 09:52:05.955692+00:00,0.2441,0.061,-0.5493,180739,68b6be45125e75235a2437b1,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":181739}",2025-09-02 09:52:06.963798+00:00,0.1831,0.0,-0.5493,181739,68b6be46125e75235a2437b2,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":-0.0610,""gz"":-0.5493,""t_device_ms"":182739}",2025-09-02 09:52:07.800300+00:00,0.1831,-0.061,-0.5493,182739,68b6be47125e75235a2437b3,tinydb
sit225/gyroscope,"{""gx"":0.9766,""gy"":1.0986,""gz"":-4.1504,""t_device_ms"":187739}",2025-09-02 09:52:12.915939+00:00,0.9766,1.0986,-4.1504,187739,68b6be4c125e75235a2437b5,tinydb
sit225/gyroscope,"{""gx"":0.5493,""gy"":0.1221,""gz"":-1.4648,""t_device_ms"":189739}",2025-09-02 09:52:14.989358+00:00,0.5493,0.1221,-1.4648,189739,68b6be4e125e75235a2437b7,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.1831,""gz"":-0.5493,""t_device_ms"":195739}",2025-09-02 09:52:20.924422+00:00,0.2441,0.1831,-0.5493,195739,68b6be54125e75235a2437b9,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":196739}",2025-09-02 09:52:21.923816+00:00,0.2441,0.061,-0.4883,196739,68b6be55125e75235a2437ba,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":198739}",2025-09-02 09:52:23.988043+00:00,0.2441,0.061,-0.5493,198739,68b6be57125e75235a2437bc,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":-0.1221,""gz"":-0.6104,""t_device_ms"":201739}",2025-09-02 09:52:26.845053+00:00,0.1831,-0.1221,-0.6104,201739,68b6be5a125e75235a2437bd,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.6104,""t_device_ms"":204739}",2025-09-02 09:52:29.923664+00:00,0.2441,0.0,-0.6104,204739,68b6be5d125e75235a2437bf,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":205739}",2025-09-02 09:52:30.935801+00:00,0.2441,0.061,-0.4883,205739,68b6be5e125e75235a2437c0,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":210739}",2025-09-02 09:52:35.842412+00:00,0.1831,0.0,-0.5493,210739,68b6be63125e75235a2437c2,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":211739}",2025-09-02 09:52:36.905853+00:00,0.1831,0.0,-0.5493,211739,68b6be64125e75235a2437c3,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":213739}",2025-09-02 09:52:38.921685+00:00,0.1831,0.0,-0.5493,213739,68b6be66125e75235a2437c5,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":214739}",2025-09-02 09:52:39.951253+00:00,0.2441,0.0,-0.5493,214739,68b6be67125e75235a2437c6,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":216739}",2025-09-02 09:52:41.847267+00:00,0.1831,0.0,-0.4883,216739,68b6be69125e75235a2437c8,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":220739}",2025-09-02 09:52:45.868648+00:00,0.1831,0.061,-0.5493,220739,68b6be6d125e75235a2437c9,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.6104,""t_device_ms"":221739}",2025-09-02 09:52:46.898232+00:00,0.2441,0.061,-0.6104,221739,68b6be6e125e75235a2437ca,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":223739}",2025-09-02 09:52:48.994929+00:00,0.1831,0.0,-0.5493,223739,68b6be70125e75235a2437cb,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":224739}",2025-09-02 09:52:49.782439+00:00,0.1831,0.061,-0.5493,224739,68b6be71125e75235a2437cc,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":227739}",2025-09-02 09:52:52.882061+00:00,0.2441,0.0,-0.5493,227739,68b6be74125e75235a2437cd,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":230739}",2025-09-02 09:52:55.966637+00:00,0.2441,0.061,-0.5493,230739,68b6be77125e75235a2437ce,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":233739}",2025-09-02 09:52:58.808935+00:00,0.1831,0.061,-0.5493,233739,68b6be7a125e75235a2437d0,tinydb
sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":235739}",2025-09-02 09:53:00.885968+00:00,0.3052,0.061,-0.5493,235739,68b6be7c125e75235a2437d1,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":236739}",2025-09-02 09:53:01.892892+00:00,0.1831,0.061,-0.4883,236739,68b6be7d125e75235a2437d2,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":237739}",2025-09-02 09:53:02.920305+00:00,0.2441,0.0,-0.5493,237739,68b6be7e125e75235a2437d3,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":239739}",2025-09-02 09:53:05.086930+00:00,0.1831,0.061,-0.5493,239739,68b6be81125e75235a2437d4,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":244739}",2025-09-02 09:53:09.935178+00:00,0.1831,0.061,-0.5493,244739,68b6be85125e75235a2437d6,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":247739}",2025-09-02 09:53:12.924174+00:00,0.1831,0.0,-0.5493,247739,68b6be88125e75235a2437d7,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":249739}",2025-09-02 09:53:14.826740+00:00,0.1831,0.061,-0.5493,249739,68b6be8a125e75235a2437d8,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":250739}",2025-09-02 09:53:15.987454+00:00,0.1831,0.061,-0.5493,250739,68b6be8b125e75235a2437d9,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":255739}",2025-09-02 09:53:20.913759+00:00,0.1831,0.061,-0.5493,255739,68b6be90125e75235a2437db,tinydb
